date,sku,warehouse,sales_qty,demand_qty,sales_value_vnd,is_promotion_day,stockout_flag,month
2024-02-19,SKU-1000,WH-001,403,403,8492016.0,False,False,2024-02
2024-02-19,SKU-1001,WH-001,533,533,15782663.0,False,False,2024-02
2024-02-19,SKU-1002,WH-001,365,365,11412820.0,False,False,2024-02
2024-02-19,SKU-1003,WH-001,395,395,4869560.0,False,False,2024-02
2024-02-19,SKU-1005,WH-001,370,370,3453580.0,False,False,2024-02
2024-02-19,SKU-1006,WH-001,62,62,733956.0,False,False,2024-02
2024-02-19,SKU-1007,WH-001,103,103,787950.0,False,False,2024-02
2024-02-19,SKU-1009,WH-001,575,575,6511875.0,False,False,2024-02
2024-02-19,SKU-1010,WH-001,498,498,3504426.0,False,False,2024-02
2024-02-19,SKU-1011,WH-001,422,422,4959766.0,False,False,2024-02
2024-02-19,SKU-1012,WH-001,301,301,3559927.0,False,False,2024-02
2024-02-19,SKU-1013,WH-001,514,514,14182288.0,False,False,2024-02
2024-02-19,SKU-1014,WH-001,448,448,4051264.0,False,False,2024-02
2024-02-19,SKU-1016,WH-001,359,359,3242488.0,False,False,2024-02
2024-02-19,SKU-1017,WH-001,399,399,9199743.0,False,False,2024-02
2024-02-19,SKU-1018,WH-001,144,144,1509408.0,False,False,2024-02
2024-02-19,SKU-1022,WH-001,318,318,6174606.0,False,False,2024-02
2024-02-19,SKU-1023,WH-001,138,138,1870038.0,False,False,2024-02
2024-02-19,SKU-1024,WH-001,136,136,3066664.0,False,False,2024-02
2024-02-19,SKU-1025,WH-001,577,577,11718293.0,False,False,2024-02
2024-02-19,SKU-1026,WH-001,83,83,964958.0,False,False,2024-02
2024-02-19,SKU-1027,WH-001,372,372,5487372.0,False,False,2024-02
2024-02-19,SKU-1028,WH-001,412,412,4920928.0,False,False,2024-02
2024-02-19,SKU-1029,WH-001,391,391,3385278.0,False,False,2024-02
2024-02-19,SKU-1000,WH-002,318,318,6700896.0,False,False,2024-02
2024-02-19,SKU-1001,WH-002,433,433,12821563.0,False,False,2024-02
2024-02-19,SKU-1002,WH-002,424,424,13257632.0,False,False,2024-02
2024-02-19,SKU-1003,WH-002,414,414,5103792.0,False,False,2024-02
2024-02-19,SKU-1005,WH-002,393,393,3668262.0,False,False,2024-02
2024-02-19,SKU-1006,WH-002,118,118,1396884.0,False,False,2024-02
2024-02-19,SKU-1007,WH-002,49,49,374850.0,False,False,2024-02
2024-02-19,SKU-1009,WH-002,565,565,6398625.0,False,False,2024-02
2024-02-19,SKU-1010,WH-002,471,471,3314427.0,False,False,2024-02
2024-02-19,SKU-1011,WH-002,439,439,5159567.0,False,False,2024-02
2024-02-19,SKU-1012,WH-002,335,335,3962045.0,False,False,2024-02
2024-02-19,SKU-1013,WH-002,466,466,12857872.0,False,False,2024-02
2024-02-19,SKU-1014,WH-002,507,507,4584801.0,False,False,2024-02
2024-02-19,SKU-1016,WH-002,208,208,1878656.0,False,False,2024-02
2024-02-19,SKU-1017,WH-002,451,451,10398707.0,False,False,2024-02
2024-02-19,SKU-1018,WH-002,184,184,1928688.0,False,False,2024-02
2024-02-19,SKU-1022,WH-002,373,373,7242541.0,False,False,2024-02
2024-02-19,SKU-1023,WH-002,185,185,2506935.0,False,False,2024-02
2024-02-19,SKU-1024,WH-002,129,129,2908821.0,False,False,2024-02
2024-02-19,SKU-1025,WH-002,639,639,12977451.0,False,False,2024-02
2024-02-19,SKU-1026,WH-002,36,36,418536.0,False,False,2024-02
2024-02-19,SKU-1027,WH-002,310,310,4572810.0,False,False,2024-02
2024-02-19,SKU-1028,WH-002,418,418,4992592.0,False,False,2024-02
2024-02-19,SKU-1029,WH-002,307,307,2658006.0,False,False,2024-02
2024-02-19,SKU-1000,WH-003,308,308,6490176.0,False,False,2024-02
2024-02-19,SKU-1001,WH-003,526,526,15575386.0,False,False,2024-02
2024-02-19,SKU-1002,WH-003,412,412,12882416.0,False,False,2024-02
2024-02-19,SKU-1003,WH-003,355,355,4376440.0,False,False,2024-02
2024-02-19,SKU-1005,WH-003,347,347,3238898.0,False,False,2024-02
2024-02-19,SKU-1006,WH-003,66,66,781308.0,False,False,2024-02
2024-02-19,SKU-1007,WH-003,141,141,1078650.0,False,False,2024-02
2024-02-19,SKU-1009,WH-003,492,492,5571900.0,False,False,2024-02
2024-02-19,SKU-1010,WH-003,248,501,1745176.0,False,True,2024-02
2024-02-19,SKU-1011,WH-003,498,498,5852994.0,False,False,2024-02
2024-02-19,SKU-1012,WH-003,309,309,3654543.0,False,False,2024-02
2024-02-19,SKU-1013,WH-003,438,438,12085296.0,False,False,2024-02
2024-02-19,SKU-1014,WH-003,462,462,4177866.0,False,False,2024-02
2024-02-19,SKU-1016,WH-003,413,413,3730216.0,False,False,2024-02
2024-02-19,SKU-1017,WH-003,470,470,10836790.0,False,False,2024-02
2024-02-19,SKU-1018,WH-003,181,181,1897242.0,False,False,2024-02
2024-02-19,SKU-1022,WH-003,344,344,6679448.0,False,False,2024-02
2024-02-19,SKU-1023,WH-003,172,172,2330772.0,False,False,2024-02
2024-02-19,SKU-1024,WH-003,114,114,2570586.0,False,False,2024-02
2024-02-19,SKU-1025,WH-003,526,526,10682534.0,False,False,2024-02
2024-02-19,SKU-1026,WH-003,6,15,69756.0,False,True,2024-02
2024-02-19,SKU-1027,WH-003,248,248,3658248.0,False,False,2024-02
2024-02-19,SKU-1028,WH-003,271,468,3236824.0,False,True,2024-02
2024-02-19,SKU-1029,WH-003,356,356,3082248.0,False,False,2024-02
2024-02-19,SKU-1000,WH-004,158,158,3329376.0,False,False,2024-02
2024-02-19,SKU-1001,WH-004,190,190,5626090.0,False,False,2024-02
2024-02-19,SKU-1002,WH-004,170,170,5315560.0,False,False,2024-02
2024-02-19,SKU-1003,WH-004,157,157,1935496.0,False,False,2024-02
2024-02-19,SKU-1005,WH-004,147,147,1372098.0,False,False,2024-02
2024-02-19,SKU-1006,WH-004,41,41,485358.0,False,False,2024-02
2024-02-19,SKU-1007,WH-004,44,44,336600.0,False,False,2024-02
2024-02-19,SKU-1009,WH-004,226,226,2559450.0,False,False,2024-02
2024-02-19,SKU-1010,WH-004,219,219,1541103.0,False,False,2024-02
2024-02-19,SKU-1011,WH-004,149,149,1751197.0,False,False,2024-02
2024-02-19,SKU-1012,WH-004,103,103,1218181.0,False,False,2024-02
2024-02-19,SKU-1013,WH-004,194,194,5352848.0,False,False,2024-02
2024-02-19,SKU-1014,WH-004,241,241,2179363.0,False,False,2024-02
2024-02-19,SKU-1016,WH-004,130,130,1174160.0,False,False,2024-02
2024-02-19,SKU-1017,WH-004,193,193,4450001.0,False,False,2024-02
2024-02-19,SKU-1018,WH-004,72,72,754704.0,False,False,2024-02
2024-02-19,SKU-1022,WH-004,144,144,2796048.0,False,False,2024-02
2024-02-19,SKU-1023,WH-004,34,34,460734.0,False,False,2024-02
2024-02-19,SKU-1024,WH-004,38,38,856862.0,False,False,2024-02
2024-02-19,SKU-1025,WH-004,231,231,4691379.0,False,False,2024-02
2024-02-19,SKU-1026,WH-004,21,21,244146.0,False,False,2024-02
2024-02-19,SKU-1027,WH-004,198,198,2920698.0,False,False,2024-02
2024-02-19,SKU-1028,WH-004,201,201,2400744.0,False,False,2024-02
2024-02-19,SKU-1029,WH-004,7,148,60606.0,False,True,2024-02
2024-02-19,SKU-1000,WH-005,265,265,5584080.0,False,False,2024-02
2024-02-19,SKU-1001,WH-005,362,362,10719182.0,False,False,2024-02
2024-02-19,SKU-1002,WH-005,346,346,10818728.0,False,False,2024-02
2024-02-19,SKU-1003,WH-005,187,187,2305336.0,False,False,2024-02
2024-02-19,SKU-1005,WH-005,251,251,2342834.0,False,False,2024-02
2024-02-19,SKU-1006,WH-005,74,74,876012.0,False,False,2024-02
2024-02-19,SKU-1007,WH-005,141,141,1078650.0,False,False,2024-02
2024-02-19,SKU-1009,WH-005,462,462,5232150.0,False,False,2024-02
2024-02-19,SKU-1010,WH-005,323,323,2272951.0,False,False,2024-02
2024-02-19,SKU-1011,WH-005,296,296,3478888.0,False,False,2024-02
2024-02-19,SKU-1012,WH-005,204,204,2412708.0,False,False,2024-02
2024-02-19,SKU-1013,WH-005,392,392,10816064.0,False,False,2024-02
2024-02-19,SKU-1014,WH-005,419,419,3789017.0,False,False,2024-02
2024-02-19,SKU-1016,WH-005,252,252,2276064.0,False,False,2024-02
2024-02-19,SKU-1017,WH-005,342,342,7885494.0,False,False,2024-02
2024-02-19,SKU-1018,WH-005,58,106,607956.0,False,True,2024-02
2024-02-19,SKU-1022,WH-005,122,122,2368874.0,False,False,2024-02
2024-02-19,SKU-1023,WH-005,120,120,1626120.0,False,False,2024-02
2024-02-19,SKU-1024,WH-005,110,110,2480390.0,False,False,2024-02
2024-02-19,SKU-1025,WH-005,429,429,8712561.0,False,False,2024-02
2024-02-19,SKU-1026,WH-005,0,0,0.0,False,False,2024-02
2024-02-19,SKU-1027,WH-005,68,258,1003068.0,False,True,2024-02
2024-02-19,SKU-1028,WH-005,339,339,4049016.0,False,False,2024-02
2024-02-19,SKU-1029,WH-005,259,259,2242422.0,False,False,2024-02
2024-02-19,SKU-1000,WH-006,386,386,8133792.0,False,False,2024-02
2024-02-19,SKU-1001,WH-006,518,518,15338498.0,False,False,2024-02
2024-02-19,SKU-1002,WH-006,219,326,6847692.0,False,True,2024-02
2024-02-19,SKU-1003,WH-006,652,652,8037856.0,False,False,2024-02
2024-02-19,SKU-1005,WH-006,325,325,3033550.0,False,False,2024-02
2024-02-19,SKU-1006,WH-006,111,111,1314018.0,False,False,2024-02
2024-02-19,SKU-1007,WH-006,173,173,1323450.0,False,False,2024-02
2024-02-19,SKU-1009,WH-006,610,610,6908250.0,False,False,2024-02
2024-02-19,SKU-1010,WH-006,518,518,3645166.0,False,False,2024-02
2024-02-19,SKU-1011,WH-006,487,487,5723711.0,False,False,2024-02
2024-02-19,SKU-1012,WH-006,375,375,4435125.0,False,False,2024-02
2024-02-19,SKU-1013,WH-006,520,520,14347840.0,False,False,2024-02
2024-02-19,SKU-1014,WH-006,558,558,5045994.0,False,False,2024-02
2024-02-19,SKU-1016,WH-006,328,328,2962496.0,False,False,2024-02
2024-02-19,SKU-1017,WH-006,512,512,11805184.0,False,False,2024-02
2024-02-19,SKU-1018,WH-006,132,132,1383624.0,False,False,2024-02
2024-02-19,SKU-1022,WH-006,289,289,5611513.0,False,False,2024-02
2024-02-19,SKU-1023,WH-006,172,172,2330772.0,False,False,2024-02
2024-02-19,SKU-1024,WH-006,176,176,3968624.0,False,False,2024-02
2024-02-19,SKU-1025,WH-006,613,613,12449417.0,False,False,2024-02
2024-02-19,SKU-1026,WH-006,77,77,895202.0,False,False,2024-02
2024-02-19,SKU-1027,WH-006,258,258,3805758.0,False,False,2024-02
2024-02-19,SKU-1028,WH-006,422,422,5040368.0,False,False,2024-02
2024-02-19,SKU-1029,WH-006,315,315,2727270.0,False,False,2024-02
2024-02-19,SKU-1000,WH-007,290,290,6110880.0,False,False,2024-02
2024-02-19,SKU-1001,WH-007,348,348,10304628.0,False,False,2024-02
2024-02-19,SKU-1002,WH-007,285,285,8911380.0,False,False,2024-02
2024-02-19,SKU-1003,WH-007,251,251,3094328.0,False,False,2024-02
2024-02-19,SKU-1005,WH-007,202,202,1885468.0,False,False,2024-02
2024-02-19,SKU-1006,WH-007,80,80,947040.0,False,False,2024-02
2024-02-19,SKU-1007,WH-007,45,45,344250.0,False,False,2024-02
2024-02-19,SKU-1009,WH-007,112,413,1268400.0,False,True,2024-02
2024-02-19,SKU-1010,WH-007,335,335,2357395.0,False,False,2024-02
2024-02-19,SKU-1011,WH-007,256,256,3008768.0,False,False,2024-02
2024-02-19,SKU-1012,WH-007,250,250,2956750.0,False,False,2024-02
2024-02-19,SKU-1013,WH-007,391,391,10788472.0,False,False,2024-02
2024-02-19,SKU-1014,WH-007,352,352,3183136.0,False,False,2024-02
2024-02-19,SKU-1016,WH-007,228,228,2059296.0,False,False,2024-02
2024-02-19,SKU-1017,WH-007,340,340,7839380.0,False,False,2024-02
2024-02-19,SKU-1018,WH-007,15,83,157230.0,False,True,2024-02
2024-02-19,SKU-1022,WH-007,126,126,2446542.0,False,False,2024-02
2024-02-19,SKU-1023,WH-007,70,70,948570.0,False,False,2024-02
2024-02-19,SKU-1024,WH-007,85,85,1916665.0,False,False,2024-02
2024-02-19,SKU-1025,WH-007,397,397,8062673.0,False,False,2024-02
2024-02-19,SKU-1026,WH-007,13,13,151138.0,False,False,2024-02
2024-02-19,SKU-1027,WH-007,265,265,3909015.0,False,False,2024-02
2024-02-19,SKU-1028,WH-007,293,293,3499592.0,False,False,2024-02
2024-02-19,SKU-1029,WH-007,312,312,2701296.0,False,False,2024-02
2024-02-20,SKU-1000,WH-001,99,195,2086128.0,False,True,2024-02
2024-02-20,SKU-1001,WH-001,229,229,6780919.0,False,False,2024-02
2024-02-20,SKU-1002,WH-001,189,189,5909652.0,False,False,2024-02
2024-02-20,SKU-1003,WH-001,137,137,1688936.0,False,False,2024-02
2024-02-20,SKU-1005,WH-001,156,156,1456104.0,False,False,2024-02
2024-02-20,SKU-1006,WH-001,34,34,402492.0,False,False,2024-02
2024-02-20,SKU-1007,WH-001,40,40,306000.0,False,False,2024-02
2024-02-20,SKU-1009,WH-001,256,256,2899200.0,False,False,2024-02
2024-02-20,SKU-1010,WH-001,216,216,1519992.0,False,False,2024-02
2024-02-20,SKU-1011,WH-001,196,196,2303588.0,False,False,2024-02
2024-02-20,SKU-1012,WH-001,132,132,1561164.0,False,False,2024-02
2024-02-20,SKU-1013,WH-001,241,241,6649672.0,False,False,2024-02
2024-02-20,SKU-1014,WH-001,51,235,461193.0,False,True,2024-02
2024-02-20,SKU-1016,WH-001,142,142,1282544.0,False,False,2024-02
2024-02-20,SKU-1017,WH-001,243,243,5602851.0,False,False,2024-02
2024-02-20,SKU-1018,WH-001,72,72,754704.0,False,False,2024-02
2024-02-20,SKU-1022,WH-001,116,116,2252372.0,False,False,2024-02
2024-02-20,SKU-1023,WH-001,61,61,826611.0,False,False,2024-02
2024-02-20,SKU-1024,WH-001,77,77,1736273.0,False,False,2024-02
2024-02-20,SKU-1025,WH-001,243,243,4935087.0,False,False,2024-02
2024-02-20,SKU-1026,WH-001,0,0,0.0,False,False,2024-02
2024-02-20,SKU-1027,WH-001,180,180,2655180.0,False,False,2024-02
2024-02-20,SKU-1028,WH-001,204,204,2436576.0,False,False,2024-02
2024-02-20,SKU-1029,WH-001,170,170,1471860.0,False,False,2024-02
2024-02-20,SKU-1000,WH-002,404,404,8513088.0,False,False,2024-02
2024-02-20,SKU-1001,WH-002,411,411,12170121.0,False,False,2024-02
2024-02-20,SKU-1002,WH-002,467,467,14602156.0,False,False,2024-02
2024-02-20,SKU-1003,WH-002,388,388,4783264.0,False,False,2024-02
2024-02-20,SKU-1005,WH-002,325,325,3033550.0,False,False,2024-02
2024-02-20,SKU-1006,WH-002,89,89,1053582.0,False,False,2024-02
2024-02-20,SKU-1007,WH-002,188,188,1438200.0,False,False,2024-02
2024-02-20,SKU-1009,WH-002,529,529,5990925.0,False,False,2024-02
2024-02-20,SKU-1010,WH-002,459,459,3229983.0,False,False,2024-02
2024-02-20,SKU-1011,WH-002,468,468,5500404.0,False,False,2024-02
2024-02-20,SKU-1012,WH-002,342,342,4044834.0,False,False,2024-02
2024-02-20,SKU-1013,WH-002,497,497,13713224.0,False,False,2024-02
2024-02-20,SKU-1014,WH-002,537,537,4856091.0,False,False,2024-02
2024-02-20,SKU-1016,WH-002,341,341,3079912.0,False,False,2024-02
2024-02-20,SKU-1017,WH-002,462,462,10652334.0,False,False,2024-02
2024-02-20,SKU-1018,WH-002,130,130,1362660.0,False,False,2024-02
2024-02-20,SKU-1022,WH-002,246,246,4776582.0,False,False,2024-02
2024-02-20,SKU-1023,WH-002,158,158,2141058.0,False,False,2024-02
2024-02-20,SKU-1024,WH-002,115,115,2593135.0,False,False,2024-02
2024-02-20,SKU-1025,WH-002,601,601,12205709.0,False,False,2024-02
2024-02-20,SKU-1026,WH-002,70,70,813820.0,False,False,2024-02
2024-02-20,SKU-1027,WH-002,399,399,5885649.0,False,False,2024-02
2024-02-20,SKU-1028,WH-002,428,428,5112032.0,False,False,2024-02
2024-02-20,SKU-1029,WH-002,363,363,3142854.0,False,False,2024-02
2024-02-20,SKU-1000,WH-003,332,332,6995904.0,False,False,2024-02
2024-02-20,SKU-1001,WH-003,504,504,14923944.0,False,False,2024-02
2024-02-20,SKU-1002,WH-003,377,377,11788036.0,False,False,2024-02
2024-02-20,SKU-1003,WH-003,335,335,4129880.0,False,False,2024-02
2024-02-20,SKU-1005,WH-003,418,418,3901612.0,False,False,2024-02
2024-02-20,SKU-1006,WH-003,140,140,1657320.0,False,False,2024-02
2024-02-20,SKU-1007,WH-003,191,191,1461150.0,False,False,2024-02
2024-02-20,SKU-1009,WH-003,542,542,6138150.0,False,False,2024-02
2024-02-20,SKU-1010,WH-003,486,486,3419982.0,False,False,2024-02
2024-02-20,SKU-1011,WH-003,413,413,4853989.0,False,False,2024-02
2024-02-20,SKU-1012,WH-003,327,327,3867429.0,False,False,2024-02
2024-02-20,SKU-1013,WH-003,550,550,15175600.0,False,False,2024-02
2024-02-20,SKU-1014,WH-003,521,521,4711403.0,False,False,2024-02
2024-02-20,SKU-1016,WH-003,256,256,2312192.0,False,False,2024-02
2024-02-20,SKU-1017,WH-003,443,443,10214251.0,False,False,2024-02
2024-02-20,SKU-1018,WH-003,241,241,2526162.0,False,False,2024-02
2024-02-20,SKU-1022,WH-003,437,437,8485229.0,False,False,2024-02
2024-02-20,SKU-1023,WH-003,101,101,1368651.0,False,False,2024-02
2024-02-20,SKU-1024,WH-003,121,121,2728429.0,False,False,2024-02
2024-02-20,SKU-1025,WH-003,578,578,11738602.0,False,False,2024-02
2024-02-20,SKU-1026,WH-003,28,73,325528.0,False,True,2024-02
2024-02-20,SKU-1027,WH-003,337,337,4971087.0,False,False,2024-02
2024-02-20,SKU-1028,WH-003,479,479,5721176.0,False,False,2024-02
2024-02-20,SKU-1029,WH-003,265,404,2294370.0,False,True,2024-02
2024-02-20,SKU-1000,WH-004,169,169,3561168.0,False,False,2024-02
2024-02-20,SKU-1001,WH-004,253,253,7491583.0,False,False,2024-02
2024-02-20,SKU-1002,WH-004,197,197,6159796.0,False,False,2024-02
2024-02-20,SKU-1003,WH-004,148,148,1824544.0,False,False,2024-02
2024-02-20,SKU-1005,WH-004,164,164,1530776.0,False,False,2024-02
2024-02-20,SKU-1006,WH-004,37,37,438006.0,False,False,2024-02
2024-02-20,SKU-1007,WH-004,69,69,527850.0,False,False,2024-02
2024-02-20,SKU-1009,WH-004,233,233,2638725.0,False,False,2024-02
2024-02-20,SKU-1010,WH-004,204,204,1435548.0,False,False,2024-02
2024-02-20,SKU-1011,WH-004,228,228,2679684.0,False,False,2024-02
2024-02-20,SKU-1012,WH-004,178,178,2105206.0,False,False,2024-02
2024-02-20,SKU-1013,WH-004,260,260,7173920.0,False,False,2024-02
2024-02-20,SKU-1014,WH-004,256,256,2315008.0,False,False,2024-02
2024-02-20,SKU-1016,WH-004,138,138,1246416.0,False,False,2024-02
2024-02-20,SKU-1017,WH-004,186,186,4288602.0,False,False,2024-02
2024-02-20,SKU-1018,WH-004,93,93,974826.0,False,False,2024-02
2024-02-20,SKU-1022,WH-004,124,124,2407708.0,False,False,2024-02
2024-02-20,SKU-1023,WH-004,80,80,1084080.0,False,False,2024-02
2024-02-20,SKU-1024,WH-004,47,81,1059803.0,False,True,2024-02
2024-02-20,SKU-1025,WH-004,279,279,5666211.0,False,False,2024-02
2024-02-20,SKU-1026,WH-004,28,28,325528.0,False,False,2024-02
2024-02-20,SKU-1027,WH-004,170,170,2507670.0,False,False,2024-02
2024-02-20,SKU-1028,WH-004,190,190,2269360.0,False,False,2024-02
2024-02-20,SKU-1029,WH-004,173,173,1497834.0,False,False,2024-02
2024-02-20,SKU-1000,WH-005,227,227,4783344.0,False,False,2024-02
2024-02-20,SKU-1001,WH-005,368,368,10896848.0,False,False,2024-02
2024-02-20,SKU-1002,WH-005,317,317,9911956.0,False,False,2024-02
2024-02-20,SKU-1003,WH-005,220,220,2712160.0,False,False,2024-02
2024-02-20,SKU-1005,WH-005,235,235,2193490.0,False,False,2024-02
2024-02-20,SKU-1006,WH-005,99,99,1171962.0,False,False,2024-02
2024-02-20,SKU-1007,WH-005,23,23,175950.0,False,False,2024-02
2024-02-20,SKU-1009,WH-005,377,377,4269525.0,False,False,2024-02
2024-02-20,SKU-1010,WH-005,328,328,2308136.0,False,False,2024-02
2024-02-20,SKU-1011,WH-005,341,341,4007773.0,False,False,2024-02
2024-02-20,SKU-1012,WH-005,198,198,2341746.0,False,False,2024-02
2024-02-20,SKU-1013,WH-005,382,382,10540144.0,False,False,2024-02
2024-02-20,SKU-1014,WH-005,366,366,3309738.0,False,False,2024-02
2024-02-20,SKU-1016,WH-005,201,201,1815432.0,False,False,2024-02
2024-02-20,SKU-1017,WH-005,322,322,7424354.0,False,False,2024-02
2024-02-20,SKU-1018,WH-005,108,108,1132056.0,False,False,2024-02
2024-02-20,SKU-1022,WH-005,114,114,2213538.0,False,False,2024-02
2024-02-20,SKU-1023,WH-005,78,78,1056978.0,False,False,2024-02
2024-02-20,SKU-1024,WH-005,125,125,2818625.0,False,False,2024-02
2024-02-20,SKU-1025,WH-005,408,408,8286072.0,False,False,2024-02
2024-02-20,SKU-1026,WH-005,24,24,279024.0,False,False,2024-02
2024-02-20,SKU-1027,WH-005,250,250,3687750.0,False,False,2024-02
2024-02-20,SKU-1028,WH-005,339,339,4049016.0,False,False,2024-02
2024-02-20,SKU-1029,WH-005,51,235,441558.0,False,True,2024-02
2024-02-20,SKU-1000,WH-006,109,109,2296848.0,False,False,2024-02
2024-02-20,SKU-1001,WH-006,200,200,5922200.0,False,False,2024-02
2024-02-20,SKU-1002,WH-006,154,154,4815272.0,False,False,2024-02
2024-02-20,SKU-1003,WH-006,148,148,1824544.0,False,False,2024-02
2024-02-20,SKU-1005,WH-006,147,147,1372098.0,False,False,2024-02
2024-02-20,SKU-1006,WH-006,43,43,509034.0,False,False,2024-02
2024-02-20,SKU-1007,WH-006,37,37,283050.0,False,False,2024-02
2024-02-20,SKU-1009,WH-006,229,229,2593425.0,False,False,2024-02
2024-02-20,SKU-1010,WH-006,177,177,1245549.0,False,False,2024-02
2024-02-20,SKU-1011,WH-006,199,199,2338847.0,False,False,2024-02
2024-02-20,SKU-1012,WH-006,116,116,1371932.0,False,False,2024-02
2024-02-20,SKU-1013,WH-006,216,216,5959872.0,False,False,2024-02
2024-02-20,SKU-1014,WH-006,193,193,1745299.0,False,False,2024-02
2024-02-20,SKU-1016,WH-006,119,119,1074808.0,False,False,2024-02
2024-02-20,SKU-1017,WH-006,195,195,4496115.0,False,False,2024-02
2024-02-20,SKU-1018,WH-006,72,72,754704.0,False,False,2024-02
2024-02-20,SKU-1022,WH-006,141,141,2737797.0,False,False,2024-02
2024-02-20,SKU-1023,WH-006,51,51,691101.0,False,False,2024-02
2024-02-20,SKU-1024,WH-006,3,62,67647.0,False,True,2024-02
2024-02-20,SKU-1025,WH-006,222,222,4508598.0,False,False,2024-02
2024-02-20,SKU-1026,WH-006,0,0,0.0,False,False,2024-02
2024-02-20,SKU-1027,WH-006,166,166,2448666.0,False,False,2024-02
2024-02-20,SKU-1028,WH-006,165,165,1970760.0,False,False,2024-02
2024-02-20,SKU-1029,WH-006,90,172,779220.0,False,True,2024-02
2024-02-20,SKU-1000,WH-007,154,154,3245088.0,False,False,2024-02
2024-02-20,SKU-1001,WH-007,264,264,7817304.0,False,False,2024-02
2024-02-20,SKU-1002,WH-007,261,261,8160948.0,False,False,2024-02
2024-02-20,SKU-1003,WH-007,292,292,3599776.0,False,False,2024-02
2024-02-20,SKU-1005,WH-007,201,201,1876134.0,False,False,2024-02
2024-02-20,SKU-1006,WH-007,52,52,615576.0,False,False,2024-02
2024-02-20,SKU-1007,WH-007,94,94,719100.0,False,False,2024-02
2024-02-20,SKU-1009,WH-007,293,293,3318225.0,False,False,2024-02
2024-02-20,SKU-1010,WH-007,291,291,2047767.0,False,False,2024-02
2024-02-20,SKU-1011,WH-007,262,262,3079286.0,False,False,2024-02
2024-02-20,SKU-1012,WH-007,174,174,2057898.0,False,False,2024-02
2024-02-20,SKU-1013,WH-007,279,279,7698168.0,False,False,2024-02
2024-02-20,SKU-1014,WH-007,265,265,2396395.0,False,False,2024-02
2024-02-20,SKU-1016,WH-007,144,144,1300608.0,False,False,2024-02
2024-02-20,SKU-1017,WH-007,243,243,5602851.0,False,False,2024-02
2024-02-20,SKU-1018,WH-007,124,124,1299768.0,False,False,2024-02
2024-02-20,SKU-1022,WH-007,163,163,3164971.0,False,False,2024-02
2024-02-20,SKU-1023,WH-007,75,75,1016325.0,False,False,2024-02
2024-02-20,SKU-1024,WH-007,65,65,1465685.0,False,False,2024-02
2024-02-20,SKU-1025,WH-007,310,310,6295790.0,False,False,2024-02
2024-02-20,SKU-1026,WH-007,48,48,558048.0,False,False,2024-02
2024-02-20,SKU-1027,WH-007,129,129,1902879.0,False,False,2024-02
2024-02-20,SKU-1028,WH-007,246,246,2938224.0,False,False,2024-02
2024-02-20,SKU-1029,WH-007,182,182,1575756.0,False,False,2024-02
2024-02-21,SKU-1000,WH-001,196,196,4130112.0,False,False,2024-02
2024-02-21,SKU-1001,WH-001,264,264,7817304.0,False,False,2024-02
2024-02-21,SKU-1002,WH-001,276,276,8629968.0,False,False,2024-02
2024-02-21,SKU-1003,WH-001,264,264,3254592.0,False,False,2024-02
2024-02-21,SKU-1005,WH-001,237,237,2212158.0,False,False,2024-02
2024-02-21,SKU-1006,WH-001,47,47,556386.0,False,False,2024-02
2024-02-21,SKU-1007,WH-001,74,74,566100.0,False,False,2024-02
2024-02-21,SKU-1009,WH-001,314,314,3556050.0,False,False,2024-02
2024-02-21,SKU-1010,WH-001,302,302,2125174.0,False,False,2024-02
2024-02-21,SKU-1011,WH-001,228,228,2679684.0,False,False,2024-02
2024-02-21,SKU-1012,WH-001,205,205,2424535.0,False,False,2024-02
2024-02-21,SKU-1013,WH-001,230,230,6346160.0,False,False,2024-02
2024-02-21,SKU-1014,WH-001,291,291,2631513.0,False,False,2024-02
2024-02-21,SKU-1016,WH-001,172,172,1553504.0,False,False,2024-02
2024-02-21,SKU-1017,WH-001,308,308,7101556.0,False,False,2024-02
2024-02-21,SKU-1018,WH-001,130,130,1362660.0,False,False,2024-02
2024-02-21,SKU-1022,WH-001,141,141,2737797.0,False,False,2024-02
2024-02-21,SKU-1023,WH-001,62,62,840162.0,False,False,2024-02
2024-02-21,SKU-1024,WH-001,55,55,1240195.0,False,False,2024-02
2024-02-21,SKU-1025,WH-001,324,324,6580116.0,False,False,2024-02
2024-02-21,SKU-1026,WH-001,1,1,11626.0,False,False,2024-02
2024-02-21,SKU-1027,WH-001,249,249,3672999.0,False,False,2024-02
2024-02-21,SKU-1028,WH-001,234,234,2794896.0,False,False,2024-02
2024-02-21,SKU-1029,WH-001,287,287,2484846.0,False,False,2024-02
2024-02-21,SKU-1000,WH-002,236,236,4972992.0,False,False,2024-02
2024-02-21,SKU-1001,WH-002,310,310,9179410.0,False,False,2024-02
2024-02-21,SKU-1002,WH-002,199,199,6222332.0,False,False,2024-02
2024-02-21,SKU-1003,WH-002,59,236,727352.0,False,True,2024-02
2024-02-21,SKU-1005,WH-002,199,199,1857466.0,False,False,2024-02
2024-02-21,SKU-1006,WH-002,46,46,544548.0,False,False,2024-02
2024-02-21,SKU-1007,WH-002,0,0,0.0,False,False,2024-02
2024-02-21,SKU-1009,WH-002,318,318,3601350.0,False,False,2024-02
